v2a1,hacdor,rooms,hacapo,v14a,refrig,v18q,v18q1,r4h1,r4h2,r4h3,r4m1,r4m2,r4m3,r4t1,r4t2,r4t3,tamhog,tamviv,escolari,rez_esc,hhsize,paredblolad,paredzocalo,paredpreb,pareddes,paredmad,paredzinc,paredfibras,paredother,pisomoscer,pisocemento,pisoother,pisonatur,pisonotiene,pisomadera,techozinc,techoentrepiso,techocane,techootro,cielorazo,abastaguadentro,abastaguafuera,abastaguano,public,planpri,noelec,coopele,sanitario1,sanitario2,sanitario3,sanitario5,sanitario6,energcocinar1,energcocinar2,energcocinar3,energcocinar4,elimbasu1,elimbasu2,elimbasu3,elimbasu4,elimbasu5,elimbasu6,epared1,epared2,epared3,etecho1,etecho2,etecho3,eviv1,eviv2,eviv3,dis,male,female,estadocivil1,estadocivil2,estadocivil3,estadocivil4,estadocivil5,estadocivil6,estadocivil7,parentesco1,parentesco2,parentesco3,parentesco4,parentesco5,parentesco6,parentesco7,parentesco8,parentesco9,parentesco10,parentesco11,parentesco12,hogar_nin,hogar_adul,hogar_mayor,hogar_total,dependency,edjefe,edjefa,meaneduc,instlevel1,instlevel2,instlevel3,instlevel4,instlevel5,instlevel6,instlevel7,instlevel8,instlevel9,bedrooms,overcrowding,tipovivi1,tipovivi2,tipovivi3,tipovivi4,tipovivi5,computer,television,mobilephone,qmobilephone,lugar1,lugar2,lugar3,lugar4,lugar5,lugar6,area1,area2,age,SQBescolari,SQBage,SQBhogar_total,SQBedjefe,SQBhogar_nin,SQBovercrowding,SQBdependency,SQBmeaned,agesq,target
130000.0,0,8,0,1,1,0,1.0,0,2,2,0,1,1,0,3,3,3,3,0,0.0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2,3,2.0,4.0,0.0,5.0,1,0,0,0,0,0,0,0,0,2,1.5,1,0,0,0,0,0,0,1,2,0,0,0,1,0,0,1,0,70,0,4900,9,16,0,2.25,4.0,25.0,4900,1
130000.0,0,8,0,1,1,0,1.0,0,2,2,0,1,1,0,3,3,3,3,11,0.0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,2,3,2.0,4.0,0.0,5.0,0,0,0,0,1,0,0,0,0,2,1.5,1,0,0,0,0,0,0,1,2,0,0,0,1,0,0,1,0,24,121,576,9,16,0,2.25,4.0,25.0,576,1
80000.0,0,4,0,1,1,0,1.0,0,1,1,1,1,2,1,2,3,3,3,11,0.0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,3,0.5,0.0,11.0,11.0,0,0,0,0,1,0,0,0,0,2,1.5,0,0,1,0,0,0,1,1,2,0,0,0,1,0,0,1,0,36,121,1296,9,0,1,2.25,0.25,121.0,1296,0
80000.0,0,4,0,1,1,0,1.0,0,1,1,1,1,2,1,2,3,3,3,11,0.0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,0.5,0.0,11.0,11.0,0,0,0,0,1,0,0,0,0,2,1.5,0,0,1,0,0,0,1,1,2,0,0,0,1,0,0,1,0,30,121,900,9,0,1,2.25,0.25,121.0,900,0
80000.0,0,4,0,1,1,0,1.0,0,1,1,1,1,2,1,2,3,3,3,0,0.0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,3,0.5,0.0,11.0,11.0,1,0,0,0,0,0,0,0,0,2,1.5,0,0,1,0,0,0,1,1,2,0,0,0,1,0,0,1,0,6,0,36,9,0,1,2.25,0.25,121.0,36,0
65000.0,0,3,0,1,0,0,1.0,1,0,1,1,2,3,2,2,4,4,4,6,0.0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,4,3.0,0.0,6.0,6.0,0,0,1,0,0,0,0,0,0,2,2.0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,30,36,900,16,0,9,4.0,9.0,36.0,900,1
65000.0,0,3,0,1,0,0,1.0,1,0,1,1,2,3,2,2,4,4,4,0,0.0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,4,3.0,0.0,6.0,6.0,1,0,0,0,0,0,0,0,0,2,2.0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,6,0,36,16,0,9,4.0,9.0,36.0,36,1
65000.0,0,3,0,1,0,0,1.0,1,0,1,1,2,3,2,2,4,4,4,7,1.0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,4,3.0,0.0,6.0,6.0,0,0,0,1,0,0,0,0,0,2,2.0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,15,49,225,16,0,9,4.0,9.0,36.0,225,1
65000.0,0,3,0,1,0,0,1.0,1,0,1,1,2,3,2,2,4,4,4,2,0.0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,4,3.0,0.0,6.0,6.0,0,1,0,0,0,0,0,0,0,2,2.0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,8,4,64,16,0,9,4.0,9.0,36.0,64,1
70000.0,0,4,0,1,1,0,1.0,1,0,1,0,2,2,1,2,3,3,3,12,0.0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,3,0.5,0.0,6.0,9.0,0,0,0,0,0,0,1,0,0,2,1.5,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,32,144,1024,9,0,1,2.25,0.25,81.0,1024,1
70000.0,0,4,0,1,1,0,1.0,1,0,1,0,2,2,1,2,3,3,3,6,0.0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,0.5,0.0,6.0,9.0,0,0,1,0,0,0,0,0,0,2,1.5,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,56,36,3136,9,0,1,2.25,0.25,81.0,3136,1
70000.0,0,4,0,1,1,0,1.0,1,0,1,0,2,2,1,2,3,3,3,0,0.0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,3,0.5,0.0,6.0,9.0,1,0,0,0,0,0,0,0,0,2,1.5,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,3,0,9,9,0,1,2.25,0.25,81.0,9,1
250000.0,0,6,0,1,1,1,1.0,0,0,0,0,1,1,0,1,1,1,1,11,0.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0.0,11.0,11.0,0,0,0,0,1,0,0,0,0,3,0.33333334,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,35,121,1225,1,0,0,0.11111112,0.0,121.0,1225,0
130000.0,0,4,0,1,1,0,1.0,0,1,1,0,1,1,0,2,2,2,2,11,0.0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,2,1.0,0.0,6.0,8.5,0,0,0,0,1,0,0,0,0,2,1.0,1,0,0,0,0,0,0,1,3,0,0,0,1,0,0,1,0,30,121,900,4,0,0,1.0,1.0,72.25,900,0
130000.0,0,4,0,1,1,0,1.0,0,1,1,0,1,1,0,2,2,2,2,6,0.0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1.0,0.0,6.0,8.5,0,0,1,0,0,0,0,0,0,2,1.0,1,0,0,0,0,0,0,1,3,0,0,0,1,0,0,1,0,68,36,4624,4,0,0,1.0,1.0,72.25,4624,0
130000.0,0,4,0,1,1,0,1.0,0,1,1,0,1,1,0,2,2,2,2,11,0.0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,2,0.0,0.0,3.0,7.0,0,0,0,0,1,0,0,0,0,2,1.0,1,0,0,0,0,0,0,1,2,0,0,0,1,0,0,1,0,32,121,1024,4,0,0,1.0,0.0,49.0,1024,0
130000.0,0,4,0,1,1,0,1.0,0,1,1,0,1,1,0,2,2,2,2,3,0.0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0.0,0.0,3.0,7.0,0,1,0,0,0,0,0,0,0,2,1.0,1,0,0,0,0,0,0,1,2,0,0,0,1,0,0,1,0,54,9,2916,4,0,0,1.0,0.0,49.0,2916,0
130000.0,0,4,0,1,1,0,1.0,0,0,0,0,1,1,0,1,1,1,1,2,0.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,8.0,0.0,2.0,2.0,0,1,0,0,0,0,0,0,0,2,0.5,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,67,4,4489,1,0,0,0.25,64.0,4.0,4489,1
130000.0,0,5,0,1,1,0,1.0,1,1,2,0,1,1,1,2,3,3,3,6,0.0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,0.5,6.0,0.0,7.5,0,0,1,0,0,0,0,0,0,2,1.5,1,0,0,0,0,0,0,1,2,0,0,0,1,0,0,1,0,35,36,1225,9,36,1,2.25,0.25,56.25,1225,0
130000.0,0,5,0,1,1,0,1.0,1,1,2,0,1,1,1,2,3,3,3,2,0.0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,3,0.5,6.0,0.0,7.5,0,1,0,0,0,0,0,0,0,2,1.5,1,0,0,0,0,0,0,1,2,0,0,0,1,0,0,1,0,8,4,64,9,36,1,2.25,0.25,56.25,64,0
130000.0,0,5,0,1,1,0,1.0,1,1,2,0,1,1,1,2,3,3,3,9,0.0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,3,0.5,6.0,0.0,7.5,0,0,0,1,0,0,0,0,0,2,1.5,1,0,0,0,0,0,0,1,2,0,0,0,1,0,0,1,0,32,81,1024,9,36,1,2.25,0.25,56.25,1024,0
130000.0,0,4,0,1,1,0,1.0,0,1,1,1,1,2,1,2,3,3,3,3,0.0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,3,0.5,0.0,13.0,8.0,0,1,0,0,0,0,0,0,0,2,1.5,1,0,0,0,0,0,0,1,2,0,0,0,1,0,0,1,0,10,9,100,9,0,1,2.25,0.25,64.0,100,0
130000.0,0,4,0,1,1,0,1.0,0,1,1,1,1,2,1,2,3,3,3,3,0.0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,3,0.5,0.0,13.0,8.0,0,1,0,0,0,0,0,0,0,2,1.5,1,0,0,0,0,0,0,1,2,0,0,0,1,0,0,1,0,62,9,3844,9,0,1,2.25,0.25,64.0,3844,0
130000.0,0,4,0,1,1,0,1.0,0,1,1,1,1,2,1,2,3,3,3,13,0.0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,0.5,0.0,13.0,8.0,0,0,0,0,0,0,0,1,0,2,1.5,1,0,0,0,0,0,0,1,2,0,0,0,1,0,0,1,0,33,169,1089,9,0,1,2.25,0.25,64.0,1089,0
130000.0,1,4,0,1,1,0,1.0,1,2,3,2,3,5,3,5,8,8,8,3,0.0,8,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,5,3,0,8,1.6666666,0.0,7.0,9.333333,0,1,0,0,0,0,0,0,0,2,4.0,1,0,0,0,0,0,0,1,2,0,0,0,1,0,0,1,0,10,9,100,64,0,25,16.0,2.7777777,87.11110699999999,100,1
130000.0,1,4,0,1,1,0,1.0,1,2,3,2,3,5,3,5,8,8,8,5,1.0,8,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,5,3,0,8,1.6666666,0.0,7.0,9.333333,0,1,0,0,0,0,0,0,0,2,4.0,1,0,0,0,0,0,0,1,2,0,0,0,1,0,0,1,0,13,25,169,64,0,25,16.0,2.7777777,87.11110699999999,169,1
130000.0,1,4,0,1,1,0,1.0,1,2,3,2,3,5,3,5,8,8,8,7,0.0,8,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,3,0,8,1.6666666,0.0,7.0,9.333333,0,0,0,1,0,0,0,0,0,2,4.0,1,0,0,0,0,0,0,1,2,0,0,0,1,0,0,1,0,43,49,1849,64,0,25,16.0,2.7777777,87.11110699999999,1849,1
130000.0,1,4,0,1,1,0,1.0,1,2,3,2,3,5,3,5,8,8,8,0,0.0,8,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,3,0,8,1.6666666,0.0,7.0,9.333333,1,0,0,0,0,0,0,0,0,2,4.0,1,0,0,0,0,0,0,1,2,0,0,0,1,0,0,1,0,1,0,1,64,0,25,16.0,2.7777777,87.11110699999999,1,1
130000.0,1,4,0,1,1,0,1.0,1,2,3,2,3,5,3,5,8,8,8,8,0.0,8,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,5,3,0,8,1.6666666,0.0,7.0,9.333333,0,0,0,1,0,0,0,0,0,2,4.0,1,0,0,0,0,0,0,1,2,0,0,0,1,0,0,1,0,15,64,225,64,0,25,16.0,2.7777777,87.11110699999999,225,1
130000.0,1,4,0,1,1,0,1.0,1,2,3,2,3,5,3,5,8,8,8,13,0.0,8,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,5,3,0,8,1.6666666,0.0,7.0,9.333333,0,0,0,0,0,0,0,1,0,2,4.0,1,0,0,0,0,0,0,1,2,0,0,0,1,0,0,1,0,20,169,400,64,0,25,16.0,2.7777777,87.11110699999999,400,1
130000.0,1,4,0,1,1,0,1.0,1,2,3,2,3,5,3,5,8,8,8,8,0.0,8,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,5,3,0,8,1.6666666,0.0,7.0,9.333333,0,0,0,1,0,0,0,0,0,2,4.0,1,0,0,0,0,0,0,1,2,0,0,0,1,0,0,1,0,23,64,529,64,0,25,16.0,2.7777777,87.11110699999999,529,1
130000.0,1,4,0,1,1,0,1.0,1,2,3,2,3,5,3,5,8,8,8,0,0.0,8,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,3,0,8,1.6666666,0.0,7.0,9.333333,1,0,0,0,0,0,0,0,0,2,4.0,1,0,0,0,0,0,0,1,2,0,0,0,1,0,0,1,0,7,0,49,64,0,25,16.0,2.7777777,87.11110699999999,49,1
130000.0,0,5,0,1,1,0,1.0,0,0,0,2,1,3,2,1,3,3,3,3,0.0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,3,2.0,0.0,8.0,8.0,0,1,0,0,0,0,0,0,0,3,1.0,1,0,0,0,0,1,1,1,2,0,0,0,1,0,0,1,0,9,9,81,9,0,4,1.0,4.0,64.0,81,1
130000.0,0,5,0,1,1,0,1.0,0,0,0,2,1,3,2,1,3,3,3,4,0.0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,3,2.0,0.0,8.0,8.0,0,1,0,0,0,0,0,0,0,3,1.0,1,0,0,0,0,1,1,1,2,0,0,0,1,0,0,1,0,10,16,100,9,0,4,1.0,4.0,64.0,100,1
130000.0,0,5,0,1,1,0,1.0,0,0,0,2,1,3,2,1,3,3,3,8,0.0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,3,2.0,0.0,8.0,8.0,0,0,0,1,0,0,0,0,0,3,1.0,1,0,0,0,0,1,1,1,2,0,0,0,1,0,0,1,0,44,64,1936,9,0,4,1.0,4.0,64.0,1936,1
130000.0,0,2,0,1,1,0,1.0,0,1,1,1,1,2,1,2,3,3,3,6,0.0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,0.5,6.0,0.0,7.0,0,0,1,0,0,0,0,0,0,1,3.0,0,0,0,0,1,0,0,1,2,0,0,0,1,0,0,1,0,43,36,1849,9,36,1,9.0,0.25,49.0,1849,1
130000.0,0,2,0,1,1,0,1.0,0,1,1,1,1,2,1,2,3,3,3,0,0.0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,3,0.5,6.0,0.0,7.0,1,0,0,0,0,0,0,0,0,1,3.0,0,0,0,0,1,0,0,1,2,0,0,0,1,0,0,1,0,2,0,4,9,36,1,9.0,0.25,49.0,4,1
130000.0,0,2,0,1,1,0,1.0,0,1,1,1,1,2,1,2,3,3,3,8,0.0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,3,0.5,6.0,0.0,7.0,0,0,0,1,0,0,0,0,0,1,3.0,0,0,0,0,1,0,0,1,2,0,0,0,1,0,0,1,0,29,64,841,9,36,1,9.0,0.25,49.0,841,1
130000.0,0,5,0,1,1,0,1.0,0,1,1,0,1,1,0,2,2,2,2,6,0.0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0.0,6.0,0.0,6.0,0,0,1,0,0,0,0,0,0,1,2.0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,56,36,3136,4,36,0,4.0,0.0,36.0,3136,1
130000.0,0,5,0,1,1,0,1.0,0,1,1,0,1,1,0,2,2,2,2,6,0.0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0.0,6.0,0.0,6.0,0,0,1,0,0,0,0,0,0,1,2.0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,56,36,3136,4,36,0,4.0,0.0,36.0,3136,1
130000.0,0,5,0,1,1,0,1.0,1,1,2,0,1,1,1,2,3,3,3,0,0.0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,3,0.5,9.0,0.0,8.5,1,0,0,0,0,0,0,0,0,3,1.0,1,0,0,0,0,0,1,1,2,0,0,0,1,0,0,1,0,3,0,9,9,81,1,1.0,0.25,72.25,9,0
130000.0,0,5,0,1,1,0,1.0,1,1,2,0,1,1,1,2,3,3,3,9,0.0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,0.5,9.0,0.0,8.5,0,0,0,1,0,0,0,0,0,3,1.0,1,0,0,0,0,0,1,1,2,0,0,0,1,0,0,1,0,26,81,676,9,81,1,1.0,0.25,72.25,676,0
